country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
51,United Kingdom,10,10,08/06/2017,201706,51951,United Kingdom Independence Party,UKIP,95,,340,5,2018.0,0.818,0.742,1.845,0.0,,0.0,650.0,1,131,2025-1,1080.0,0.463,0.741,0.0,0.556,4.815,0.185,0.185,1.296,0.278,1.759,3.426,1.019,4.907,0.0,0.0,0.833,0.0,3.889,2.037,1.759,1.481,2.13,2.037,0.185,0.0,0.37,2.407,1.852,0.556,0.463,4.815,0.093,0.0,0.37,0.0,0.741,3.426,0.278,3.889,14.537,0.0,2.407,0.648,6.111,0.185,1.111,0.0,9.815,0.093,0.093,1.574,2.315,0.0,5.37,0.278,1.574,0.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556,0.0,0.278,0.741,3.611,0.0,0.093,1.204,1.481,0.278,0.0,0.0,0.0,0.0,0.0,0.741,2.13,3.981,0.0,0.185,9.815,0.0,0.093,0.0,0.0,0.093,0.0,0.0,1.574,0.0,5.37,0.093,2.037,2.315,1.852,18.426,0.37,2025a,YX3HCO
51,United Kingdom,10,10,12/12/2019,201912,51110,Green Party of England and Wales,GPEW,10,,319,5,2020.0,0.754,0.717,2.702,0.0,,1.0,650.0,1,150,2025-1,1198.0,4.09,0.0,0.0,0.0,0.0,0.501,0.417,0.918,3.005,0.0,0.083,2.838,5.175,0.0,0.083,3.422,0.0,0.584,0.501,0.668,0.0,1.753,6.26,0.0,0.0,0.0,0.0,0.0,0.083,0.083,3.005,0.918,0.835,0.0,0.0,10.267,21.285,0.501,10.267,8.598,0.167,3.005,0.0,1.753,0.417,0.167,0.25,1.336,0.918,0.668,0.0,3.339,0.0,1.419,0.0,0.0,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.083,2.755,4.758,0.0,0.0,0.417,0.501,0.0,0.167,0.0,0.0,0.0,0.501,9.766,1.753,0.0,0.334,0.083,1.336,4.09,0.918,0.0,0.25,0.0,0.417,0.0,0.0,0.0,1.419,0.0,-20.367,7.179,0.0,18.865,0.918,2025a,AYGJ6P
51,United Kingdom,10,10,12/12/2019,201912,51210,We Ourselves,SF,20,,319,5,2020.0,0.754,0.717,0.568,0.0,,7.0,650.0,1,150,2025-1,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.535,0.0,0.0,2.362,27.559,0.0,4.724,3.15,0.0,0.0,0.0,3.15,0.0,0.0,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.787,0.0,3.15,0.787,0.0,0.0,0.0,1.575,30.709,0.0,0.787,0.0,0.0,0.0,0.0,2.362,0.0,0.787,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.787,1.575,23.622,0.0,0.0,3.937,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.575,0.0,29.921,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787,0.0,-24.409,0.787,0.0,3.937,0.0,2025a,SS88NR
51,United Kingdom,10,10,12/12/2019,201912,51320,Labour Party,Labour,30,,319,5,2020.0,0.754,0.717,32.05,0.0,,202.0,650.0,1,150,2025-1,1702.0,0.823,0.0,0.059,0.0,0.176,0.47,0.94,2.174,0.353,0.0,0.294,4.23,3.643,0.235,0.0,2.35,0.0,0.47,0.823,2.233,0.0,0.823,7.638,0.0,0.294,0.646,0.0,0.0,0.0,0.764,5.053,0.705,2.174,0.0,0.0,4.759,6.287,0.646,18.801,12.75,0.0,2.703,0.0,0.176,1.528,0.0,0.353,3.055,0.705,0.646,0.0,9.636,0.0,0.529,0.0,0.0,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.23,3.114,0.0,0.0,0.529,1.998,0.176,0.059,0.0,0.0,0.0,0.0,4.759,0.176,0.0,0.47,1.058,3.055,0.823,0.705,0.0,0.588,0.059,0.0,0.0,0.0,0.0,0.529,0.0,-31.845,8.343,0.0,31.551,1.469,2025a,TU5AU4
51,United Kingdom,10,10,12/12/2019,201912,51340,Social Democratic and Labour Party,SDLP,30,,319,5,2020.0,0.754,0.717,0.371,0.0,,2.0,650.0,1,150,2025-1,438.0,0.0,0.0,0.0,0.228,0.0,0.228,0.0,0.685,7.991,0.0,0.0,6.393,0.228,0.0,0.0,5.251,0.0,0.0,1.598,1.598,0.0,2.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,11.187,0.0,0.0,0.0,0.0,10.274,4.566,0.0,7.991,20.548,0.0,5.479,0.0,0.0,0.457,0.0,0.228,3.425,1.142,0.913,0.0,4.11,0.0,1.598,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228,0.0,0.0,6.393,0.228,0.0,0.0,0.0,1.598,0.0,0.0,0.0,0.0,0.0,0.0,10.274,0.0,0.0,0.457,0.0,3.425,0.0,1.142,0.0,0.913,0.0,0.0,0.0,0.0,0.0,1.598,0.0,-16.438,0.0,0.0,28.539,0.228,2025a,1FLJXA
51,United Kingdom,10,10,12/12/2019,201912,51421,Liberal Democrats,LibDems,40,,319,5,2020.0,0.754,0.717,11.537,0.0,,11.0,650.0,1,150,2025-1,1467.0,1.977,0.0,0.136,0.068,1.022,0.068,0.75,1.772,4.499,0.0,0.0,5.726,2.181,0.477,1.159,4.226,0.0,0.068,0.477,2.999,0.409,2.249,4.84,0.0,0.068,0.068,0.0,0.0,0.0,0.409,4.635,0.477,0.0,0.477,0.0,6.203,10.293,0.613,11.452,15.815,0.0,7.089,0.0,0.341,1.772,0.0,0.682,1.636,0.068,0.409,0.0,1.84,0.0,0.0,0.0,0.0,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,0.0,0.409,5.317,2.181,0.0,0.0,0.0,2.931,0.068,0.0,0.0,0.0,0.0,0.0,6.203,0.204,0.136,0.0,1.772,1.636,1.977,0.068,0.0,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.564,5.317,0.886,27.267,0.954,2025a,P6TRB7
51,United Kingdom,10,10,12/12/2019,201912,51430,Alliance Party of Northern Ireland,Alliance,40,,319,5,2020.0,0.754,0.717,0.419,0.0,,1.0,650.0,1,150,2025-1,622.0,0.0,0.482,0.0,0.0,0.804,1.125,0.643,3.376,9.325,0.0,0.0,8.36,10.129,0.0,1.125,6.109,1.125,0.482,0.161,0.0,0.0,0.965,2.09,0.0,0.0,1.286,0.643,0.0,0.0,2.733,3.698,0.161,0.0,0.482,0.0,5.305,9.003,0.0,3.698,8.039,0.161,0.643,0.0,0.0,4.502,0.161,0.161,1.768,4.984,0.965,0.0,1.447,0.0,3.859,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.36,8.682,0.0,0.0,1.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.305,0.0,0.0,2.412,2.09,1.768,0.0,4.984,0.0,0.965,0.0,0.0,0.0,0.0,0.0,3.859,0.0,-10.611,2.251,0.482,11.736,1.768,2025a,MMVN4V
51,United Kingdom,10,10,12/12/2019,201912,51620,Conservative Party,Conservatives,60,,319,5,2020.0,0.754,0.717,43.589,0.0,,365.0,650.0,1,150,2025-1,1223.0,0.654,0.082,0.0,0.0,1.554,0.0,0.0,1.145,0.0,0.0,4.497,2.453,1.799,0.654,0.654,2.208,0.0,0.409,0.164,2.208,5.397,4.252,7.522,0.736,0.0,1.799,0.409,0.0,0.0,0.654,8.095,0.736,0.0,0.818,0.0,1.717,6.378,1.063,5.969,7.277,1.717,2.289,0.0,7.85,1.635,0.736,0.0,6.132,1.145,0.491,0.0,5.805,0.082,0.491,0.0,0.0,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.736,1.717,1.799,0.0,0.0,0.0,1.799,0.327,0.082,0.0,0.0,0.0,0.0,1.717,6.787,1.063,0.0,1.635,6.132,0.491,1.145,0.0,0.327,0.164,0.0,0.0,0.0,0.0,0.491,0.0,6.214,8.994,6.214,13.246,0.0,2025a,UI31BQ
51,United Kingdom,10,10,12/12/2019,201912,51901,The Party of Wales,PC,90,,319,5,2020.0,0.754,0.717,0.478,0.0,,4.0,650.0,1,150,2025-1,951.0,5.678,0.0,0.315,0.0,0.105,0.526,0.0,0.841,4.732,0.0,0.0,2.629,2.734,0.0,0.631,7.15,0.0,1.367,0.421,1.682,0.105,2.419,1.998,0.0,0.0,3.155,0.631,0.0,0.0,1.262,5.783,0.631,1.262,0.105,0.0,2.734,9.148,1.682,11.567,11.251,0.0,3.049,0.0,0.0,3.785,0.421,0.21,2.629,0.21,0.841,0.0,4.206,0.0,2.103,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.841,1.788,2.734,0.105,0.0,0.0,1.157,0.526,0.0,0.0,0.0,0.0,0.0,2.734,0.0,0.0,2.839,0.946,2.629,5.468,0.21,0.0,0.631,0.105,0.105,0.0,0.0,0.0,2.103,0.0,-18.717,2.629,0.21,22.818,0.841,2025a,ZGPYHP
51,United Kingdom,10,10,12/12/2019,201912,51902,Scottish National Party,SNP,90,,319,5,2020.0,0.754,0.717,3.877,0.0,,48.0,650.0,1,150,2025-1,1071.0,1.307,0.0,0.0,0.0,1.867,1.12,0.654,1.214,11.018,0.0,0.093,4.108,3.548,0.0,1.307,5.322,0.0,0.373,0.0,0.093,0.187,2.054,7.376,0.093,0.0,1.027,1.307,0.187,0.0,2.334,2.428,0.373,0.934,0.0,0.0,5.135,6.816,0.467,7.47,12.698,0.0,0.747,0.0,0.093,8.03,0.0,0.0,0.84,0.0,0.28,0.0,5.229,0.0,1.774,0.0,0.0,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.108,2.428,0.0,0.0,1.12,0.093,0.0,0.0,0.0,0.0,0.0,0.0,5.135,0.0,0.093,5.509,2.521,0.84,1.307,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.774,0.0,-24.463,7.843,0.187,20.168,1.774,2025a,U2FJQ6
51,United Kingdom,10,10,12/12/2019,201912,51903,Democratic Unionist Party,DUP,90,,319,5,2020.0,0.754,0.717,0.762,0.0,,8.0,650.0,1,150,2025-1,473.0,0.211,0.846,0.0,0.0,11.205,0.0,0.0,2.114,0.0,0.0,1.057,1.268,0.423,0.0,0.211,4.017,0.0,3.383,0.846,3.383,2.748,5.285,1.903,0.0,0.0,0.0,0.0,0.0,0.0,1.057,7.611,0.634,0.0,0.0,0.0,1.268,7.188,0.846,4.228,13.531,0.0,1.903,0.0,8.457,0.423,0.423,0.0,2.326,0.211,0.0,0.0,2.537,0.0,8.457,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.268,0.423,0.0,0.0,0.0,3.383,0.0,0.0,0.0,0.0,0.0,0.0,1.268,8.457,0.0,0.0,0.423,2.326,0.211,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.457,0.0,12.262,2.537,2.748,17.759,0.0,2025a,D11SO1
51,United Kingdom,10,0,04/07/2024,202407,51110,Green Party of England and Wales,GPEW,10,,319,5,2025.0,0.831,0.72,6.39766131400442,0.0,,4.0,650.0,1,200,2025-1,979.0,2.962,0.0,0.0,0.0,0.306,2.145,0.715,2.145,0.919,0.0,0.0,3.064,2.962,0.0,0.204,3.371,0.0,0.409,0.0,0.204,0.0,0.409,7.354,0.0,0.0,0.817,0.0,0.0,0.102,0.306,2.247,0.306,2.145,0.306,0.0,15.22,12.972,2.145,8.58,14.607,0.0,3.882,0.0,0.102,1.532,0.0,0.0,1.941,1.021,0.306,0.0,2.86,0.0,1.43,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.102,2.962,2.962,0.0,0.0,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.409,14.811,0.102,0.0,0.0,1.532,1.941,2.86,1.021,0.0,0.204,0.102,0.0,0.0,0.0,0.0,1.43,0.102,-32.584,7.661,0.306,23.187,2.86,2025a,JF9R9S
51,United Kingdom,10,0,04/07/2024,202407,51210,We Ourselves,SF,20,,319,5,2025.0,0.831,0.72,0.732023017535285,0.0,,7.0,650.0,1,200,2025-1,87.0,0.0,0.0,0.0,0.0,0.0,3.448,1.149,1.149,3.448,0.0,0.0,8.046,8.046,0.0,6.897,10.345,0.0,0.0,0.0,10.345,0.0,1.149,1.149,0.0,0.0,0.0,0.0,0.0,0.0,3.448,2.299,1.149,0.0,0.0,0.0,1.149,2.299,1.149,9.195,13.793,0.0,1.149,0.0,0.0,0.0,0.0,0.0,2.299,0.0,0.0,0.0,5.747,0.0,1.149,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.149,6.897,3.448,0.0,0.0,4.598,10.345,0.0,0.0,0.0,0.0,0.0,0.0,1.149,0.0,0.0,0.0,0.0,2.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.149,0.0,-14.943,2.299,0.0,22.989,4.598,2025a,FGH5VI
51,United Kingdom,10,0,04/07/2024,202407,51320,Labour Party,Labour,30,,319,5,2025.0,0.831,0.72,33.6998903827717,0.0,,411.0,650.0,1,200,2025-1,1348.0,0.074,0.371,0.0,0.0,2.819,0.223,0.593,2.967,0.593,0.0,0.297,0.742,5.712,0.0,0.223,4.674,0.148,1.187,0.742,2.671,0.89,3.338,7.789,0.593,0.89,0.519,0.445,0.0,0.0,3.709,5.49,0.223,0.668,2.448,0.0,3.858,2.448,1.113,5.935,14.243,0.074,5.638,0.0,1.855,0.297,0.148,0.0,9.347,0.519,0.074,0.0,3.042,0.0,0.371,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.742,5.712,0.0,0.0,0.0,2.448,0.0,0.223,0.0,0.0,0.0,0.0,3.858,1.039,0.816,0.0,0.297,9.347,0.074,0.519,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.371,0.0,-16.914,8.605,3.338,20.178,0.816,2025a,N2Z3Y4
51,United Kingdom,10,0,04/07/2024,202407,51340,Social Democratic and Labour Party,SDLP,30,,319,5,2025.0,0.831,0.72,0.301502915373972,0.0,,2.0,650.0,1,200,2025-1,517.0,0.193,0.193,0.0,0.0,0.0,2.708,1.161,0.967,3.868,0.0,0.0,5.609,0.967,0.193,1.741,6.963,0.0,1.741,0.387,3.868,0.0,3.095,0.58,1.354,0.0,0.0,0.0,0.193,0.0,3.675,5.416,0.0,0.0,0.0,0.0,0.58,8.704,1.354,8.511,13.733,0.0,8.124,0.0,0.193,0.0,0.0,0.0,3.868,3.095,3.288,0.0,3.288,0.0,0.387,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.609,0.967,0.0,0.0,0.0,3.288,0.387,0.193,0.0,0.0,0.0,0.0,0.58,0.193,0.0,0.0,0.0,3.868,0.193,2.901,0.193,2.708,0.58,0.0,0.0,0.0,0.0,0.387,0.0,-12.959,1.934,0.0,22.244,3.868,2025a,W4NP1D
51,United Kingdom,10,0,04/07/2024,202407,51421,Liberal Democrats,LibDems,40,,319,5,2025.0,0.831,0.72,12.2152850429756,0.0,,72.0,650.0,1,200,2025-1,1252.0,0.08,0.0,0.08,0.0,2.636,0.399,0.479,2.716,2.875,0.0,0.0,5.431,4.473,0.08,0.719,3.994,0.0,1.278,0.479,1.198,0.399,1.997,8.546,0.0,0.0,0.0,0.08,0.0,0.0,1.438,4.073,0.479,0.16,0.639,0.0,3.594,8.307,1.118,9.185,17.971,0.0,4.073,0.0,0.958,1.597,0.08,0.0,3.994,0.639,0.24,0.0,1.997,0.0,1.518,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.879,4.553,4.393,0.0,0.0,0.08,1.198,0.0,0.0,0.0,0.0,0.0,0.0,3.594,0.879,0.08,0.0,1.597,3.994,0.08,0.639,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1.518,0.0,-23.163,9.026,1.038,27.157,0.958,2025a,X9BA5Z
51,United Kingdom,10,0,04/07/2024,202407,51430,Alliance Party of Northern Ireland,Alliance,40,,319,5,2025.0,0.831,0.72,0.406781273017709,0.0,,1.0,650.0,1,200,2025-1,742.0,0.0,1.348,0.0,0.0,2.156,1.887,1.617,4.987,7.278,0.135,0.0,9.164,7.278,0.27,7.412,4.447,0.135,0.0,0.135,0.27,0.0,2.695,4.447,0.0,0.0,0.0,0.674,0.0,2.156,2.291,2.156,0.0,0.0,0.943,0.0,4.447,6.873,0.0,6.469,7.951,0.0,1.213,0.0,0.404,4.582,0.0,0.0,0.135,2.156,0.809,0.0,0.674,0.0,0.404,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.135,9.03,7.278,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,4.447,0.404,0.0,0.0,4.582,0.135,0.0,2.156,0.0,0.135,0.539,0.135,0.0,0.0,0.0,0.404,0.0,-11.186,4.447,0.943,14.42,3.504,2025a,SEJS5Q
51,United Kingdom,10,0,04/07/2024,202407,51620,Conservative Party,Conservatives,60,,319,5,2025.0,0.831,0.72,23.7038578461013,0.0,,121.0,650.0,1,200,2025-1,1371.0,0.146,0.511,0.0,0.0,4.668,0.073,0.219,1.459,0.073,0.0,0.729,1.751,0.948,0.511,0.0,3.282,0.511,3.136,0.0,0.438,0.948,4.668,8.242,0.219,0.0,1.751,0.0,0.0,0.0,3.282,6.929,1.24,0.0,1.167,0.0,2.48,3.282,1.313,6.637,10.066,3.428,3.282,0.073,5.908,0.584,1.823,0.0,6.637,1.678,0.146,0.073,1.896,0.438,3.355,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.802,0.948,0.948,0.0,0.0,0.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.553,3.355,0.073,0.511,6.637,0.073,1.678,0.0,0.146,0.0,0.0,0.0,0.073,0.0,3.355,0.0,4.23,9.701,2.115,16.703,0.292,2025a,JWUJ6J
51,United Kingdom,10,0,04/07/2024,202407,51621,Ulster Unionist Party,UUP,60,,319,5,2025.0,0.831,0.72,0.328987057669492,0.0,,1.0,650.0,1,200,2025-1,381.0,0.787,0.0,0.0,0.0,12.598,0.0,0.0,0.525,0.0,0.0,0.0,2.1,2.625,0.787,1.575,0.262,0.787,1.575,0.0,1.837,0.0,2.625,2.1,0.0,0.262,0.0,0.0,0.0,0.0,2.625,5.249,0.0,0.0,0.525,0.0,0.525,5.774,0.0,7.874,14.961,0.787,5.774,0.0,3.15,2.362,0.0,0.0,12.336,0.787,2.625,0.0,0.525,0.0,3.675,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.262,1.837,2.625,0.0,0.0,0.0,1.312,0.525,0.0,0.0,0.0,0.0,0.0,0.525,2.887,0.262,0.0,2.362,12.336,0.787,0.787,0.0,2.362,0.262,0.0,0.0,0.0,0.0,3.675,0.0,11.024,2.1,0.525,22.835,0.0,2025a,BC4IBN
51,United Kingdom,10,0,04/07/2024,202407,51701,Reform UK,,70,,319,5,2025.0,0.831,0.72,14.2926217678017,0.0,,5.0,650.0,1,200,2025-1,474.0,0.844,0.0,0.0,0.0,5.274,0.0,0.0,0.0,0.0,1.477,4.219,3.586,1.899,0.0,1.477,0.0,0.0,5.274,0.633,3.376,1.477,6.751,3.586,0.0,0.0,3.797,0.0,0.0,1.477,3.165,2.532,0.0,0.844,0.422,0.0,0.844,0.422,0.211,2.532,6.962,5.907,1.266,1.266,8.439,0.211,2.321,0.0,8.861,0.0,0.0,0.633,3.797,0.0,4.008,0.0,0.0,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.586,0.0,1.899,0.0,0.0,0.0,3.165,0.211,0.0,0.0,0.0,0.0,0.0,0.844,2.743,5.696,0.0,0.211,8.861,0.633,0.0,0.0,0.0,0.0,0.0,0.633,0.0,0.0,4.008,0.211,24.262,3.586,1.899,9.494,0.0,2025a,OUU2GE
51,United Kingdom,10,0,04/07/2024,202407,51901,The Party of Wales,PC,90,,319,5,2025.0,0.831,0.72,0.676207785391821,0.0,,4.0,650.0,1,200,2025-1,820.0,2.439,0.0,0.0,0.0,0.122,1.707,0.732,1.098,1.22,0.122,0.0,4.146,2.073,0.0,2.439,8.659,0.0,0.244,0.0,0.976,0.0,0.976,7.439,0.244,0.0,0.61,0.0,0.122,0.0,0.732,6.098,0.122,1.341,0.0,0.0,4.634,3.659,2.439,7.195,17.439,0.0,6.22,0.0,0.244,2.561,0.0,0.0,3.415,0.0,3.537,0.0,2.073,0.0,2.927,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.146,2.073,0.0,0.0,0.0,0.61,0.366,0.0,0.0,0.0,0.0,0.0,4.634,0.244,0.0,1.22,1.341,3.415,2.439,0.0,0.0,3.171,0.366,0.0,0.0,0.0,0.0,2.927,0.0,-31.22,7.805,0.0,24.634,2.439,2025a,YXH7UK
51,United Kingdom,10,0,04/07/2024,202407,51902,Scottish National Party,SNP,90,,319,5,2025.0,0.831,0.72,2.5157049762334,0.0,,9.0,650.0,1,200,2025-1,417.0,0.719,0.0,0.0,0.0,1.918,2.638,0.959,1.679,3.357,0.24,0.0,3.118,5.276,0.0,0.959,8.393,0.0,0.0,0.0,0.719,0.24,0.48,5.516,0.24,0.0,0.0,0.719,0.0,0.0,1.918,4.556,0.24,1.918,0.48,0.0,6.715,1.679,0.48,7.914,14.628,0.0,1.439,0.0,0.0,11.751,0.0,0.24,0.959,0.24,0.48,0.0,4.556,0.0,2.638,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.118,5.276,0.0,0.0,0.0,0.719,0.0,0.0,0.0,0.0,0.0,0.0,6.715,0.0,0.0,9.592,2.158,0.959,0.719,0.24,0.0,0.48,0.0,0.0,0.0,0.0,0.0,2.638,0.0,-30.216,5.995,0.719,22.542,3.597,2025a,44F1B3
51,United Kingdom,10,0,04/07/2024,202407,51903,Democratic Unionist Party,DUP,90,,319,5,2025.0,0.831,0.72,0.597229926128124,0.0,,5.0,650.0,1,200,2025-1,787.0,0.0,0.0,0.0,0.0,7.243,0.0,0.0,0.635,0.0,0.0,1.144,2.033,2.541,0.762,0.635,1.779,0.889,1.906,0.254,0.381,0.381,4.447,7.624,0.0,0.0,0.381,0.762,0.0,0.762,4.447,9.403,0.254,0.0,0.635,0.0,6.099,2.541,0.635,6.48,10.419,0.0,1.906,0.0,1.271,0.889,1.525,0.0,10.292,0.127,0.0,0.0,3.431,0.0,5.083,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.271,0.762,2.541,0.0,0.0,0.0,0.381,0.0,0.0,0.0,0.0,0.0,0.0,6.099,0.508,0.762,0.0,0.889,10.292,0.0,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.083,0.0,2.668,7.878,1.017,16.9,0.0,2025a,ETERXE
51,United Kingdom,10,0,04/07/2024,202407,51904,Traditional Unionist Voice,TUV,90,,319,5,2025.0,0.831,0.72,0.168990334384613,0.0,,1.0,650.0,1,200,2025-1,368.0,0.0,0.0,0.0,0.0,2.174,0.0,0.0,0.0,0.0,0.0,13.587,1.087,6.522,0.0,1.902,0.815,1.359,1.902,0.0,0.815,0.272,7.609,0.543,0.0,0.0,0.0,0.0,0.0,0.815,0.0,1.359,0.0,0.0,1.359,0.0,0.0,0.0,0.543,7.88,11.141,0.0,2.989,0.0,19.837,0.815,5.707,0.0,3.533,0.0,0.0,0.543,1.902,0.0,2.989,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.815,0.272,6.522,0.0,0.0,0.0,0.543,0.272,0.0,0.0,0.0,0.0,0.0,0.0,12.5,7.337,0.0,0.815,3.533,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.272,0.0,2.989,0.0,19.293,0.543,1.63,19.022,0.0,2025a,WCMW53
61,United States,0,0,02/11/1920,192011,61320,Democratic Party,Democrats,30,,101,0,1981.0,,,35.7,0.0,34.2000007629395,131.0,435.0,1,30,,242.0,7.025,2.893,0.0,3.306,0.413,0.0,0.826,7.851,0.0,0.413,0.0,0.826,0.0,1.24,0.0,4.132,0.0,4.959,2.479,0.0,2.479,0.826,3.306,0.0,0.0,0.0,0.413,2.893,0.0,0.826,7.851,4.132,0.0,7.851,0.0,0.0,2.479,0.0,0.413,1.653,0.413,0.0,0.0,0.826,0.0,0.0,0.0,0.0,3.306,0.0,0.0,7.438,0.0,9.091,0.0,0.0,7.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.917,7.438,10.331,2.066,0.826,2025a,R2XX9S
